div_then_fold,div_and_fold,fold_then_div,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,dataset,trap_ID,trace,lineage_ID,generation
,,-0.2547068260314469,-0.1684844541400971,,-0.49593784349265646,-0.14090909090909065,0.29292226190517034,-0.20301558158748634,0.005012928974949427,SL,1,A,1.0,0.0
,0.010992650600328113,0.02997569792831367,0.09141084277043665,-0.06332559602248572,0.08226400254114918,-0.0909090909090906,-0.3794713845780473,-0.29720738203689834,0.5395627952200137,SL,1,A,1.0,1.0
0.12778091787441803,0.1100355645621286,0.10858102609946063,0.24194919964288586,-0.032978312791497655,0.8602995510726543,0.059090909090909305,-0.2998483593317647,0.5604511917408894,0.24345748674282652,SL,1,A,1.0,2.0
-0.03751272688491425,-0.026887044433534346,-0.16597689691016226,0.024355510736575048,-0.07160835183991043,0.10391671956847648,0.009090909090909483,-0.04892533365159624,0.05499138591688002,-0.05180610724196466,SL,1,A,1.0,3.0
-0.012021908990534791,0.0007628141535648836,0.01791286526004221,0.12784618749916188,-0.10148767738837,0.18642211570429423,-0.040909090909090784,-0.42505582624845184,-0.23863371054415783,0.3818253144492918,SL,1,A,1.0,4.0
-0.044305582957028466,0.048705359390749714,0.003069683206280427,0.1593525809300521,-0.05728820257273748,0.3821672956042399,-0.040909090909090784,-0.3714996126613874,0.010667682942852252,0.46059129802651744,SL,1,A,1.0,5.0
-0.07655546146909564,-0.028512740787704993,-0.13525000156962386,0.031445436421690176,-0.0794932105983332,-0.1297317024673863,-0.0909090909090906,-0.3472221990786979,-0.4769539015460844,0.3682330627950239,SL,1,A,1.0,6.0
0.050806237830153256,0.04626876737905444,0.12218556922023582,0.20557463056426484,-0.08840469018966457,0.29162550756569305,0.009090909090909038,-0.6121248206970056,-0.32049931313131275,0.3509030479306807,SL,1,A,1.0,7.0
-0.015672543830024033,0.05620986601051248,0.03517877692332494,0.1598838728267793,-0.04782318536926833,0.3828628030654333,-0.04090909090909123,-0.37294902012786757,0.009913782937565507,0.46191952776833745,SL,1,A,1.0,8.0
0.069037653866731,0.042083812229146145,0.10527692062906091,0.15755283266904108,-0.0648046794755604,0.4762342519778404,0.009090909090908594,-0.2823191991908196,0.1939150527870206,0.24418794149685175,SL,1,A,1.0,9.0
-0.13768740891882125,-0.02487785581355917,-0.018308197494645073,-0.02102032512307439,-0.03098218742029646,-0.08528706088498716,-0.09090909090909105,-0.03646993660378728,-0.12175699748877467,0.21833088695284175,SL,1,A,1.0,10.0
-0.09388376236742835,-0.01587832513455789,0.1832324355841608,-0.03928472008409145,0.0016799638142991347,-0.18095140341804172,-0.04090909090909034,-0.05964150884135888,-0.24059291225940083,-0.03600195450884325,SL,1,A,1.0,11.0
-0.17830065217851143,-0.05212707350358925,-0.11807599577389583,-0.19706929660372868,0.12628822062132394,-0.5625947006222856,0.059090909090909305,0.3971385082097103,-0.16545619241257548,-0.6345795057504026,SL,1,A,1.0,12.0
0.12564110838538012,-0.02252067146165565,0.12684717535856338,-0.08869928933495064,0.04163526927485517,-0.28407725284061836,-0.04090909090909034,0.08673684440333673,-0.19734040843728184,-0.1595383776359911,SL,1,A,1.0,13.0
-0.2284239655340622,-0.14135916129747564,-0.018099355096385827,-0.3291880830804035,0.12693275042354812,-1.080567670626291,0.5090909090909095,0.42913913116117985,-0.6514285394651114,-1.160398226143157,SL,1,A,1.0,14.0
0.09734005335196927,0.04016597282200235,-0.13331171924039154,-0.1149149872537964,0.2011188838732758,-0.19407769815910592,-0.04090909090909034,0.40207787573274567,0.20800017757363953,-0.22507762243310525,SL,1,A,1.0,15.0
0.23622216390340678,-0.05782494735995125,-0.04857319920565417,-0.10056362169586208,-0.014392938897396679,-0.3595728527845974,0.059090909090909305,0.0478355033375264,-0.3117373494470712,-0.44156815593466936,SL,1,A,1.0,16.0
0.18362549222914093,0.13497254917621204,0.46249137797085305,0.19419362747115687,0.029122402304858186,0.9315983141094104,0.15909090909090895,-0.05144157518978476,0.8801567389196254,-0.11855203892057098,SL,1,A,1.0,17.0
-0.21657327166340146,-0.12168662497132554,-0.2414310126289465,-0.2927562174287601,0.11091637986012537,-0.7036909540774989,-0.14090909090909176,1.0739233951173657,0.3702324410398665,-0.40922628198725675,SL,1,A,1.0,18.0
0.18114981226362903,0.0012835175092206774,-0.04350895755915529,-0.01795148446804451,0.010845007543900387,0.16172720803316154,-0.09090909090909105,0.2560221148694293,0.4177493229025906,0.22709900311006992,SL,1,A,1.0,19.0
-0.030228489113862556,-0.03022457621309027,-0.017509366669987148,-0.04946441125829504,-0.014018379511734347,-0.058575760072711036,0.009090909090908594,0.1620902081183515,0.10351444804564025,-0.21585037834167364,SL,1,A,1.0,20.0
-0.0004376657971452147,0.03041814714352442,,0.02583216893906004,0.018068534361071587,0.2759471302038208,0.009090909090908594,0.13908293334574395,0.4150300635495645,-0.04852464456977312,SL,1,A,1.0,21.0
,,-0.1468184403462658,0.16551998296308346,,0.8511749310939702,-0.04047619047619044,-0.01861788419497623,0.8325570468989936,0.47566624668850666,SL,1,B,2.0,0.0
,-0.008529697356494725,-0.051327243518810906,0.21273523774105618,-0.1392458144772577,0.6261705850941723,0.05952380952380942,-0.36143167292534484,0.26473891216882706,0.21816434499445814,SL,1,B,2.0,1.0
0.019312359922985745,0.05439594110719553,0.384516099823768,0.3237682565228944,-0.11721960850291063,1.0543425427117228,0.20952380952380945,-0.45788985699847506,0.5964526857132473,0.027301992096452343,SL,1,B,2.0,2.0
-0.3296585436608046,-0.07227341957600308,-0.22028769409462956,-0.16109185238858237,0.0009773289928406426,-0.49524981366814647,-0.1904761904761907,0.31019624816096103,-0.18505356550718588,0.33116663239811994,SL,1,B,2.0,3.0
0.06017424741745325,-0.0008820255623065432,0.07655186000569536,0.03985200737374228,-0.041120454760953884,-0.09388288922851729,0.00952380952380949,-0.28074780611002703,-0.37463069533854476,0.03548899480012491,SL,1,B,2.0,4.0
-0.11486491060355852,-0.008532679229280138,-0.09717248820491853,-0.056619431921556385,0.018144610498581293,-0.3492356201952682,-0.0904761904761906,-0.10596975028140942,-0.4552053704766781,0.15636933536403208,SL,1,B,2.0,5.0
0.20612383935920298,0.0604731871303365,0.18003306082977955,0.1371842484006779,-0.021512596167755527,0.30842249730010085,0.00952380952380949,-0.32093360178412,-0.012511104484019597,0.23015347685399612,SL,1,B,2.0,6.0
-0.1899494401930557,-0.07898766607949614,-0.08382592741357431,-0.18810032856196046,0.01504238460567553,-0.7734913718728875,-0.14047619047618998,0.068950024056182,-0.704541347816706,0.004869072930378193,SL,1,B,2.0,7.0
0.06520372634365168,0.05584450164801624,0.12439701199964426,0.017284624033323648,0.0546927106831524,-0.03837906860972984,0.05952380952380931,-0.12881671677856943,-0.1671957853882997,-0.13720040720141902,SL,1,B,2.0,8.0
0.061722283304021075,0.01232283143913726,0.011930995384407117,-0.05937454761698591,0.05383018485941715,-0.12299644515735464,0.0595238095238102,0.16846692730826796,0.04547048215091287,-0.27658071929289285,SL,1,B,2.0,9.0
0.12926611399732757,0.03742249950886106,0.00955433109955739,0.00465755042473881,0.03822931269969432,0.24106335934962608,-0.04047619047619033,0.2117631526516912,0.45282651200131685,0.11819417438107371,SL,1,B,2.0,10.0
0.1061161147043802,0.017052859300369094,0.12399558762195206,0.011938262627808949,0.003279707447546021,0.31749310130125874,0.00952380952380949,0.24949905113116388,0.5669921524324222,-0.02033849469174176,SL,1,B,2.0,11.0
-0.1611559332995558,-0.06643218519353306,-0.18874001817840746,-0.20246029645810876,0.056631186275568735,-0.5066888970636989,-0.14047619047619087,0.5945549682940161,0.08786607123031676,-0.03615940677289897,SL,1,B,2.0,12.0
0.1327254176948195,0.008753825239751434,-0.049741815477425955,0.0027646143970008197,-0.00199957464583167,0.05923652990540518,-0.04047619047619122,0.037768554023946965,0.0970050839293517,0.11398764987499233,SL,1,B,2.0,13.0
-0.03962917494994522,-0.03498599446565398,0.06512024521653514,-0.05455121297923027,-0.0255853119019967,-0.31163385440965685,0.059523809523808424,-0.07337945870294771,-0.385013313112605,-0.26781101995151513,SL,1,B,2.0,14.0
-0.04197034259971355,0.047297586866706376,0.011470533998622523,-0.009102056744316522,0.06394684778683069,0.052963779560073476,0.0595238095238102,0.09129899418628673,0.14426277374635976,-0.1851761904334941,SL,1,B,2.0,15.0
0.11667141306530204,0.0037361679625419475,0.005542969155723387,-0.024612336225514064,0.011311196092031683,0.014860799395143065,0.0595238095238102,0.13214851025584196,0.14700930965098458,-0.21337669858112585,SL,1,B,2.0,16.0
-0.010034660353598679,-0.006116087026344197,-0.08087915539948365,-0.04981579201595587,0.01633274435281018,-0.08521537761899989,-0.040476190476189444,0.15846520406239817,0.07324982644339784,-0.0028576977093615064,SL,1,B,2.0,17.0
0.004709672764185102,-0.024114836700906084,-0.0064489937371987605,-0.04447665561074199,-0.01615856070841043,-0.23579102274429786,0.0595238095238102,-0.03875127672996426,-0.27454229947426256,-0.24949364291790377,SL,1,B,2.0,18.0
-0.09621661955839411,-0.023443454076480852,-0.06787091876496865,-0.08773368935289783,0.02048778122194095,-0.43120000155321314,-0.04047619047619122,-0.04287915459486813,-0.4740791561480817,-0.0871196917914494,SL,1,B,2.0,19.0
0.08145443664529683,0.026998645063584625,,0.022233415391523792,0.009935925649028898,-0.08196376358970836,0.10952380952380913,-0.19369445503003746,-0.27565821861974626,-0.23524795103834095,SL,1,B,2.0,20.0
,,-0.2099465941549593,-0.13728102822703536,,-0.6219121170034825,-0.10000000000000031,-0.06576308053946045,-0.687675197542942,-0.03142631025793419,SL,2,A,3.0,0.0
,-0.00013698375996484824,0.22996089629395633,0.043718227180224,-0.0308904144575618,-0.3058125795709048,0.04999999999999971,-0.47932756234952145,-0.7851401419204254,-0.03241744362340215,SL,2,A,3.0,1.0
-0.24289134708968652,-0.02313869203178609,-0.299171013374695,-0.155568382982902,0.10392371637982523,-0.6621248894752765,-0.15000000000000036,-0.02401158379213575,-0.6861364732674113,0.07418358237451605,SL,2,A,3.0,2.0
0.7162067986397553,0.11259024405461954,0.3893416020076408,0.3820380217288831,-0.07488939549526435,0.8736882839500364,0.09999999999999964,-0.6465592684479082,0.22712901550212905,0.3950256939274992,SL,2,A,3.0,3.0
-0.23252787898841443,-0.03180861879758873,-0.019573542934053778,-0.044727555626188464,-0.015140336795751164,-0.169566555798772,-4.440892098500626e-16,0.026587279499229233,-0.14297927629954188,-0.08326113028856397,SL,2,A,3.0,4.0
0.06919552058231204,0.09454914527641517,0.2248893633754787,0.14152754835368364,0.028071794788231297,0.7334514084976647,0.1499999999999999,0.03464516641778026,0.7680965749154458,-0.06549485663438381,SL,2,A,3.0,5.0
-0.3201314749626215,-0.1743056773933104,-0.27763691115785216,-0.37512848959567574,0.0451948667018951,-1.1874707111464078,-0.30000000000000027,0.60827888002739,-0.579191831119017,-0.014315166790948686,SL,2,A,3.0,6.0
0.05599692022402003,0.038694628191878355,-0.1325860893707146,0.01284932805960548,0.045937893278614195,-0.0649406183815393,0.10000000000000009,-0.1266752843183876,-0.191615902699926,-0.17295691171754402,SL,2,A,3.0,7.0
0.5213469221214602,0.12298264693931704,0.4756207868894251,0.3650306022908759,-0.0580193253657077,1.3194843029271066,0.10000000000000009,-0.36236839767384077,0.957115905253267,0.36886043325364093,SL,2,A,3.0,8.0
-0.2960321977818142,-0.07054734253423917,-0.09821288284096519,-0.16519913198559988,0.02349908738976836,-0.28092065491146245,-0.1499999999999999,0.5933282159561801,0.31240756104471856,0.050106709867770105,SL,2,A,3.0,9.0
-0.08609069136876524,-0.013305513394156199,-0.14986055164555023,-0.08540745684989792,0.049097503972083234,-0.057028187076700654,0.04999999999999938,0.37750599013611996,0.3204778030594202,-0.24762691700693806,SL,2,A,3.0,10.0
0.05128864850686643,-0.013750109197027072,-0.07905473335486879,0.0014486045503925293,-0.021643166643619483,0.05035599148344394,-0.050000000000000266,0.04071033046722894,0.09106632195067377,0.12497033167922811,SL,2,A,3.0,11.0
-0.06052411961048654,-0.0026985703150201323,-0.022580172316537528,0.030740867984951903,-0.025898376765574993,0.051915212013171175,-4.440892098500626e-16,-0.0891487136105007,-0.03723350159732863,0.05395418536805496,SL,2,A,3.0,12.0
-0.19846990287393862,-0.0627611131330656,-0.019899614062839133,-0.11195217707952176,-0.011968268559149786,-0.5411776261795227,4.440892098500626e-16,-0.08807877713353918,-0.629256403313061,-0.2054877147491716,SL,2,A,3.0,13.0
-0.028852658212345395,0.06866514486529868,-0.02561546141798754,0.042601968656819755,0.06477938933767413,0.1137305520211842,0.04999999999999938,-0.08113600438987811,0.03259454763130698,-0.03427787449574193,SL,2,A,3.0,14.0
0.4326428567452385,0.119040895096789,0.20015329684418592,0.2728103138312583,-0.01922241489255727,1.2789926549725998,0.25000000000000044,-0.08673265017279297,1.1922600047998078,-0.048461111012476854,SL,2,A,3.0,15.0
-0.10329148287473766,-0.030191508837034364,-0.18582837877966085,-0.018866931146172772,-0.03170509925781434,0.29847369484735875,-0.0999999999999992,0.4025817093044459,0.7010554041518056,0.23171612769953454,SL,2,A,3.0,16.0
-0.27786591305684183,-0.13387857503112585,,-0.198634329143701,-0.07112745361509204,-0.8291381611684967,4.440892098500626e-16,-0.03383624938041674,-0.8629744105489126,-0.3630916275931336,SL,2,A,3.0,17.0
,,-0.2612134964493664,-0.027415729060065508,,-0.4339011560058319,-0.15588235294117625,-0.2534295467679679,-0.6873307027737994,0.31666551374015484,SL,2,B,4.0,0.0
,-0.009952179071532674,0.2275750635460987,0.12635410475548792,-0.10589012814934062,-0.26873638479957496,0.09411764705882375,-0.7386863218323714,-1.0074227066319459,-0.0005794315732587929,SL,2,B,4.0,1.0
-0.3769110252414406,-0.06634987590628444,-0.10260914110553387,-0.16879612427802998,0.06634289135411431,-0.9628596401396798,-0.055882352941176494,-0.2247391954994571,-1.1875988356391365,-0.2540785153111915,SL,2,B,4.0,2.0
-0.16646124375926152,-0.10414987709669773,-0.10958771935950351,-0.22885400644802645,0.0643418744593437,-1.2282661259896104,0.49411764705882355,-0.34315666658139676,-1.5714227925710067,-0.7665571556770534,SL,2,B,4.0,3.0
-0.1652157592977226,-0.0886867948994639,-0.1560012056775114,-0.224217888372562,0.09760521491648366,-1.2722103884666054,-0.20588235294117663,-0.47118719163376,-1.743397580100365,-0.03992405671310695,SL,2,B,4.0,4.0
0.24056323798585266,0.09443691908049584,0.17977646721544382,0.09580436768254352,0.06284021868707379,-0.33364436300126155,-0.005882352941176006,-0.6895414846962855,-1.0231858476975466,0.14799763697841906,SL,2,B,4.0,5.0
0.02324514566365754,0.015804295235371968,-0.028610040046336715,-0.03134454726713676,0.06172489683637994,-0.44898445582888247,-0.00588235294117645,-0.25198756459550475,-0.7009720204243868,-0.08318220838463497,SL,2,B,4.0,6.0
0.6070329623655208,0.24543127349890564,0.7117874014576648,0.4003850093053536,0.027135784563464216,1.8686891207750524,0.24411764705882355,-0.1970973274299075,1.6715917933451454,0.13145834015838442,SL,2,B,4.0,7.0
-0.08398074044942971,0.0069944544987997626,-0.3650495867998189,-0.07524161076302238,0.09593580101564547,0.6767067235580719,-0.10588235294117698,1.6200253137611824,2.296732037319255,0.05039508850279817,SL,2,B,4.0,8.0
-0.1586494731295044,-0.19815479630306942,-0.24642111444304626,-0.26703891845309585,-0.14533827578751357,-1.0897046305429736,-0.30588235294117627,0.3076122543707762,-0.782092376172197,0.22212247201428692,SL,2,B,4.0,9.0
-0.16116165277843963,0.12646632998078888,0.11166306723965302,0.19730316065906428,0.025083659047304918,0.6083314514117477,0.19411764705882373,-0.25224307366477516,0.356088377746973,-0.0556701900703136,SL,2,B,4.0,10.0
-0.02466524048965968,-0.025856837845782688,-0.18842763230990434,-0.012898379459985843,-0.027956903638664987,-0.06607760515138983,-0.05588235294117627,0.12852636876631518,0.062448763614925795,0.05771697432489642,SL,2,B,4.0,11.0
0.013964005384078382,0.011888503216984703,0.11183194475242808,0.12027170743926174,-0.07197141395949419,0.2380161054600758,-0.1058823529411761,-0.23973908645477593,-0.0017229809946996966,0.48486912895231593,SL,2,B,4.0,12.0
-0.23033106367360678,-0.02138775262133963,-0.17940269095362293,-0.04883947522335941,0.013973898904114934,-0.22728868628328014,-0.1558823529411777,0.1434741769841974,-0.0838145092990823,0.263106148331925,SL,2,B,4.0,13.0
1.460656327592016,0.4163401995064993,0.7766657612148484,0.8943159548986666,-0.049273813451325865,5.995785690978025,0.5441176470588234,-0.2022888247531056,5.7934968662249196,0.2382931035626732,SL,2,B,4.0,14.0
-0.568688827493151,-0.339661163014238,-0.48197707828149183,-0.6161172694291622,-0.1415481962904781,-2.2973376818618463,-0.15588235294117592,1.7648350311626775,-0.5325026506991684,-1.1550883371825869,SL,2,B,4.0,15.0
-0.409396652678908,-0.06316269825943766,,-0.1336703559859319,0.026994491492891792,-0.758517974112038,-0.25588235294117556,-0.10037686113583444,-0.858894835247872,0.4424554883462928,SL,2,B,4.0,16.0
,,-0.2694684821969151,-0.2552062748513438,,-0.9290768673599104,-0.31363636363636394,0.0042906205210488935,-0.9247862468388606,0.2124727078380133,SL,3,A,5.0,0.0
,0.04686387179743806,0.04640155982430616,0.13502090090266838,-0.027716222060237827,-0.037086524827460554,-0.013636363636364002,-0.5852065875778356,-0.6222931124052953,0.23624062530160406,SL,3,A,5.0,1.0
-0.10957838585275015,-0.05709534815187761,-0.0995016770225482,-0.050177862839859366,-0.044878048389158876,-0.5722432594003928,-0.06363636363636394,-0.49336179595118224,-1.0656050553515741,0.015605539865169993,SL,3,A,5.0,2.0
0.1875519444861824,0.11499197588344146,0.14004227263174185,0.26750808567635,-0.0267248592329572,0.3724473878997152,0.13636363636363602,-0.6535491285537325,-0.2811017406540164,0.15749233798988937,SL,3,A,5.0,3.0
-0.0760942741811026,-0.05426306896631172,-0.028079126770083507,-0.015889473077302707,-0.0676002856449962,-0.39613186229440056,-0.06363636363636371,-0.4154668788343747,-0.8115987411287744,0.07794806670618182,SL,3,A,5.0,4.0
-0.22361928370530004,-0.0618857847704502,-0.0671179002046135,-0.10264912242798108,-0.005261649541904556,-0.7039984043562182,-0.11363636363636398,-0.45132515112408234,-1.1553235554802996,0.016298445650261728,SL,3,A,5.0,5.0
0.027971850001753396,0.03476698730831629,0.12240430736612029,0.04768090007241621,0.019758116689671534,-0.31013264129884854,0.18636363636363584,-0.5569123001275793,-0.867044941426427,-0.19218170949865698,SL,3,A,5.0,6.0
0.14094596851488816,0.07986907531924448,0.13871722262826425,0.10421792114366002,0.038422371744116,0.12633586778429606,0.18636363636363584,-0.33442405758514293,-0.2080881898008462,-0.1215104331596022,SL,3,A,5.0,7.0
